Timestamp,X,Y
2019.05.10.03.41.38.471,621,272
2019.05.10.03.41.38.490,621,272
2019.05.10.03.41.38.510,621,272
2019.05.10.03.41.38.531,621,272
2019.05.10.03.41.38.551,621,272
2019.05.10.03.41.38.571,621,272
2019.05.10.03.41.38.590,621,272
2019.05.10.03.41.38.611,621,272
2019.05.10.03.41.38.631,621,272
2019.05.10.03.41.38.651,621,272
2019.05.10.03.41.38.671,621,272
2019.05.10.03.41.38.692,621,272
2019.05.10.03.41.38.712,621,272
2019.05.10.03.41.38.731,621,272
2019.05.10.03.41.38.751,621,272
2019.05.10.03.41.38.770,621,272
2019.05.10.03.41.38.790,621,272
2019.05.10.03.41.38.810,621,272
2019.05.10.03.41.38.830,621,272
2019.05.10.03.41.38.850,621,272
2019.05.10.03.41.38.870,621,272
2019.05.10.03.41.38.890,621,272
2019.05.10.03.41.38.910,621,272
2019.05.10.03.41.38.930,621,272
2019.05.10.03.41.38.950,621,272
2019.05.10.03.41.38.971,621,272
2019.05.10.03.41.38.991,621,272
2019.05.10.03.41.39.012,621,272
2019.05.10.03.41.39.031,621,272
2019.05.10.03.41.39.051,621,272
2019.05.10.03.41.39.071,621,272
2019.05.10.03.41.39.091,621,272
2019.05.10.03.41.39.111,621,272
2019.05.10.03.41.39.131,621,272
2019.05.10.03.41.39.150,621,272
2019.05.10.03.41.39.171,621,272
2019.05.10.03.41.39.191,621,272
2019.05.10.03.41.39.212,621,272
2019.05.10.03.41.39.231,621,272
2019.05.10.03.41.39.251,621,272
2019.05.10.03.41.39.270,621,272
2019.05.10.03.41.39.290,621,272
2019.05.10.03.41.39.310,621,272
2019.05.10.03.41.39.331,621,272
2019.05.10.03.41.39.351,621,272
2019.05.10.03.41.39.370,621,272
2019.05.10.03.41.39.390,621,272
2019.05.10.03.41.39.411,621,272
2019.05.10.03.41.39.431,621,272
2019.05.10.03.41.39.452,621,272
2019.05.10.03.41.39.471,621,272
2019.05.10.03.41.39.491,621,272
2019.05.10.03.41.39.512,621,272
2019.05.10.03.41.39.531,621,272
2019.05.10.03.41.39.552,621,272
2019.05.10.03.41.39.571,621,272
2019.05.10.03.41.39.591,621,272
2019.05.10.03.41.39.612,621,272
2019.05.10.03.41.39.630,621,272
2019.05.10.03.41.39.650,621,272
2019.05.10.03.41.39.670,621,272
2019.05.10.03.41.39.691,621,272
2019.05.10.03.41.39.711,621,272
2019.05.10.03.41.39.730,621,272
2019.05.10.03.41.39.752,621,272
2019.05.10.03.41.39.771,621,272
2019.05.10.03.41.39.791,621,272
2019.05.10.03.41.39.812,621,272
2019.05.10.03.41.39.832,621,272
2019.05.10.03.41.39.850,621,272
2019.05.10.03.41.39.871,621,272
2019.05.10.03.41.39.890,621,272
2019.05.10.03.41.39.911,621,272
2019.05.10.03.41.39.932,621,272
2019.05.10.03.41.39.951,621,272
2019.05.10.03.41.39.971,621,272
2019.05.10.03.41.39.991,621,272
2019.05.10.03.41.40.012,621,272
2019.05.10.03.41.40.030,621,272
2019.05.10.03.41.40.050,621,272
2019.05.10.03.41.40.070,621,272
2019.05.10.03.41.40.090,621,272
2019.05.10.03.41.40.110,621,272
2019.05.10.03.41.40.131,621,272
2019.05.10.03.41.40.151,621,272
2019.05.10.03.41.40.172,621,272
2019.05.10.03.41.40.192,621,272
2019.05.10.03.41.40.211,621,272
2019.05.10.03.41.40.232,621,272
2019.05.10.03.41.40.252,621,272
2019.05.10.03.41.40.272,621,272
2019.05.10.03.41.40.292,619,273
2019.05.10.03.41.40.312,613,282
2019.05.10.03.41.40.332,612,292
2019.05.10.03.41.40.352,614,305
2019.05.10.03.41.40.372,622,314
2019.05.10.03.41.40.391,631,321
2019.05.10.03.41.40.411,635,323
2019.05.10.03.41.40.430,636,323
2019.05.10.03.41.40.450,640,324
2019.05.10.03.41.40.471,642,325
2019.05.10.03.41.40.490,642,325
2019.05.10.03.41.40.510,643,325
2019.05.10.03.41.40.530,643,326
2019.05.10.03.41.40.551,643,326
2019.05.10.03.41.40.571,643,326
2019.05.10.03.41.40.592,643,326
2019.05.10.03.41.40.611,645,326
2019.05.10.03.41.40.631,647,324
2019.05.10.03.41.40.650,650,322
2019.05.10.03.41.40.670,651,320
2019.05.10.03.41.40.690,651,320
2019.05.10.03.41.40.711,651,320
2019.05.10.03.41.40.731,652,320
2019.05.10.03.41.40.751,652,320
2019.05.10.03.41.40.770,652,320
2019.05.10.03.41.40.790,652,320
2019.05.10.03.41.40.810,652,320
2019.05.10.03.41.40.830,653,318
2019.05.10.03.41.40.850,656,314
2019.05.10.03.41.40.870,660,307
2019.05.10.03.41.40.890,664,300
2019.05.10.03.41.40.912,669,291
2019.05.10.03.41.40.931,672,280
2019.05.10.03.41.40.952,675,268
2019.05.10.03.41.40.971,675,259
2019.05.10.03.41.40.990,675,250
2019.05.10.03.41.41.011,675,247
2019.05.10.03.41.41.030,675,246
2019.05.10.03.41.41.050,675,246
2019.05.10.03.41.41.071,675,245
2019.05.10.03.41.41.091,677,244
2019.05.10.03.41.41.111,683,243
2019.05.10.03.41.41.130,688,243
2019.05.10.03.41.41.152,699,246
2019.05.10.03.41.41.172,711,253
2019.05.10.03.41.41.191,720,262
2019.05.10.03.41.41.212,730,279
2019.05.10.03.41.41.232,741,298
2019.05.10.03.41.41.251,758,326
2019.05.10.03.41.41.271,776,353
2019.05.10.03.41.41.291,803,379
2019.05.10.03.41.41.312,826,399
2019.05.10.03.41.41.332,837,412
2019.05.10.03.41.41.351,844,421
2019.05.10.03.41.41.371,849,429
2019.05.10.03.41.41.391,853,436
2019.05.10.03.41.41.410,855,440
2019.05.10.03.41.41.431,856,441
2019.05.10.03.41.41.450,856,444
2019.05.10.03.41.41.470,857,446
2019.05.10.03.41.41.491,857,447
2019.05.10.03.41.41.511,857,447
2019.05.10.03.41.41.530,857,447
2019.05.10.03.41.41.552,857,447
2019.05.10.03.41.41.570,857,447
2019.05.10.03.41.41.590,857,447
2019.05.10.03.41.41.610,857,447
2019.05.10.03.41.41.631,857,447
2019.05.10.03.41.41.650,857,447
2019.05.10.03.41.41.671,857,447
2019.05.10.03.41.41.690,857,447
2019.05.10.03.41.41.710,857,446
2019.05.10.03.41.41.730,857,443
2019.05.10.03.41.41.750,855,435
2019.05.10.03.41.41.770,850,424
2019.05.10.03.41.41.791,838,401
2019.05.10.03.41.41.812,819,367
2019.05.10.03.41.41.831,797,327
2019.05.10.03.41.41.852,774,290
2019.05.10.03.41.41.871,760,270
2019.05.10.03.41.41.891,750,258
2019.05.10.03.41.41.912,744,250
2019.05.10.03.41.41.931,740,243
2019.05.10.03.41.41.951,737,237
2019.05.10.03.41.41.971,735,233
2019.05.10.03.41.41.990,735,230
2019.05.10.03.41.42.010,735,227
2019.05.10.03.41.42.032,737,222
2019.05.10.03.41.42.050,740,218
2019.05.10.03.41.42.072,743,213
2019.05.10.03.41.42.090,745,209
2019.05.10.03.41.42.112,747,206
2019.05.10.03.41.42.132,749,202
2019.05.10.03.41.42.152,753,197
2019.05.10.03.41.42.170,756,194
2019.05.10.03.41.42.190,759,193
2019.05.10.03.41.42.210,761,191
2019.05.10.03.41.42.230,762,189
2019.05.10.03.41.42.252,763,188
2019.05.10.03.41.42.271,764,188
2019.05.10.03.41.42.292,764,188
2019.05.10.03.41.42.311,764,188
2019.05.10.03.41.42.331,764,188
2019.05.10.03.41.42.351,764,188
2019.05.10.03.41.42.370,764,188
2019.05.10.03.41.42.391,764,188
2019.05.10.03.41.42.410,764,188
2019.05.10.03.41.42.432,764,188
2019.05.10.03.41.42.451,764,188
2019.05.10.03.41.42.471,766,186
2019.05.10.03.41.42.491,767,184
2019.05.10.03.41.42.511,768,182
2019.05.10.03.41.42.530,768,182
2019.05.10.03.41.42.550,768,182
2019.05.10.03.41.42.570,768,182
2019.05.10.03.41.42.591,768,182
2019.05.10.03.41.42.610,768,182
2019.05.10.03.41.42.632,768,182
2019.05.10.03.41.42.652,768,182
2019.05.10.03.41.42.671,768,182
2019.05.10.03.41.42.691,768,182
2019.05.10.03.41.42.711,769,181
2019.05.10.03.41.42.730,769,181
2019.05.10.03.41.42.750,769,181
2019.05.10.03.41.42.770,769,181
2019.05.10.03.41.42.792,769,181
2019.05.10.03.41.42.810,769,181
2019.05.10.03.41.42.830,769,181
2019.05.10.03.41.42.852,769,181
2019.05.10.03.41.42.871,769,181
2019.05.10.03.41.42.891,769,181
2019.05.10.03.41.42.910,769,181
2019.05.10.03.41.42.930,769,181
2019.05.10.03.41.42.951,769,181
2019.05.10.03.41.42.971,769,181
2019.05.10.03.41.42.992,769,181
2019.05.10.03.41.43.010,769,181
2019.05.10.03.41.43.031,769,181
2019.05.10.03.41.43.051,769,181
2019.05.10.03.41.43.071,769,181
2019.05.10.03.41.43.090,769,181
2019.05.10.03.41.43.111,769,181
2019.05.10.03.41.43.130,769,181
2019.05.10.03.41.43.150,769,181
2019.05.10.03.41.43.171,769,181
2019.05.10.03.41.43.191,769,181
2019.05.10.03.41.43.211,769,181
2019.05.10.03.41.43.231,769,181
2019.05.10.03.41.43.251,769,181
2019.05.10.03.41.43.271,769,181
2019.05.10.03.41.43.292,769,181
2019.05.10.03.41.43.310,769,181
2019.05.10.03.41.43.331,769,181
2019.05.10.03.41.43.350,769,181
2019.05.10.03.41.43.371,769,181
2019.05.10.03.41.43.390,769,181
2019.05.10.03.41.43.410,769,181
2019.05.10.03.41.43.430,769,181
2019.05.10.03.41.43.450,769,181
2019.05.10.03.41.43.472,769,181
2019.05.10.03.41.43.491,769,181
2019.05.10.03.41.43.511,769,181
2019.05.10.03.41.43.530,769,181
2019.05.10.03.41.43.551,769,181
2019.05.10.03.41.43.570,769,181
2019.05.10.03.41.43.591,769,181
2019.05.10.03.41.43.611,769,181
2019.05.10.03.41.43.631,769,181
2019.05.10.03.41.43.651,769,181
2019.05.10.03.41.43.671,769,181
2019.05.10.03.41.43.691,769,181
2019.05.10.03.41.43.711,769,181
2019.05.10.03.41.43.731,769,181
2019.05.10.03.41.43.751,769,181
2019.05.10.03.41.43.772,769,181
2019.05.10.03.41.43.790,769,181
2019.05.10.03.41.43.810,769,181
2019.05.10.03.41.43.832,769,181
2019.05.10.03.41.43.852,769,181
2019.05.10.03.41.43.871,769,181
2019.05.10.03.41.43.891,769,181
2019.05.10.03.41.43.910,769,181
2019.05.10.03.41.43.931,769,181
2019.05.10.03.41.43.951,769,181
2019.05.10.03.41.43.970,769,181
2019.05.10.03.41.43.990,769,181
2019.05.10.03.41.44.010,769,181
2019.05.10.03.41.44.030,769,181
2019.05.10.03.41.44.052,769,181
2019.05.10.03.41.44.071,769,181
2019.05.10.03.41.44.091,769,181
2019.05.10.03.41.44.110,769,181
2019.05.10.03.41.44.131,769,181
2019.05.10.03.41.44.152,769,181
2019.05.10.03.41.44.171,769,181
2019.05.10.03.41.44.190,769,181
2019.05.10.03.41.44.211,769,181
2019.05.10.03.41.44.231,769,181
2019.05.10.03.41.44.250,769,181
2019.05.10.03.41.44.271,769,181
2019.05.10.03.41.44.292,769,181
2019.05.10.03.41.44.310,769,181
2019.05.10.03.41.44.331,769,181
2019.05.10.03.41.44.351,769,181
2019.05.10.03.41.44.371,769,181
2019.05.10.03.41.44.390,769,181
2019.05.10.03.41.44.410,769,181
2019.05.10.03.41.44.431,769,181
2019.05.10.03.41.44.451,769,181
2019.05.10.03.41.44.470,769,181
2019.05.10.03.41.44.490,769,181
2019.05.10.03.41.44.512,769,181
2019.05.10.03.41.44.532,769,181
2019.05.10.03.41.44.551,769,181
2019.05.10.03.41.44.570,769,181
2019.05.10.03.41.44.591,769,181
2019.05.10.03.41.44.612,769,181
2019.05.10.03.41.44.632,769,181
2019.05.10.03.41.44.651,769,181
2019.05.10.03.41.44.670,769,181
2019.05.10.03.41.44.691,769,181
2019.05.10.03.41.44.711,769,181
2019.05.10.03.41.44.731,769,181
2019.05.10.03.41.44.750,769,181
2019.05.10.03.41.44.771,769,181
2019.05.10.03.41.44.790,769,181
2019.05.10.03.41.44.811,769,181
2019.05.10.03.41.44.832,769,181
2019.05.10.03.41.44.851,769,181
2019.05.10.03.41.44.870,769,181
2019.05.10.03.41.44.890,769,181
2019.05.10.03.41.44.912,769,181
2019.05.10.03.41.44.931,769,181
2019.05.10.03.41.44.951,769,181
2019.05.10.03.41.44.970,769,181
2019.05.10.03.41.44.990,769,181
2019.05.10.03.41.45.012,769,181
2019.05.10.03.41.45.030,769,181
2019.05.10.03.41.45.051,769,181
2019.05.10.03.41.45.071,769,181
2019.05.10.03.41.45.092,769,181
2019.05.10.03.41.45.110,769,181
2019.05.10.03.41.45.130,769,181
2019.05.10.03.41.45.152,769,181
2019.05.10.03.41.45.170,769,181
2019.05.10.03.41.45.190,769,181
2019.05.10.03.41.45.211,769,181
2019.05.10.03.41.45.230,769,181
2019.05.10.03.41.45.251,769,181
2019.05.10.03.41.45.270,769,181
2019.05.10.03.41.45.291,769,181
2019.05.10.03.41.45.310,769,181
2019.05.10.03.41.45.331,769,181
2019.05.10.03.41.45.352,769,181
2019.05.10.03.41.45.371,769,181
2019.05.10.03.41.45.392,769,181
2019.05.10.03.41.45.412,769,181
2019.05.10.03.41.45.430,769,181
2019.05.10.03.41.45.452,769,181
2019.05.10.03.41.45.470,769,181
2019.05.10.03.41.45.490,769,181
2019.05.10.03.41.45.511,769,181
2019.05.10.03.41.45.530,769,181
2019.05.10.03.41.45.550,769,181
2019.05.10.03.41.45.571,769,181
2019.05.10.03.41.45.592,769,181
2019.05.10.03.41.45.611,769,181
2019.05.10.03.41.45.631,769,181
2019.05.10.03.41.45.650,769,181
2019.05.10.03.41.45.672,769,181
2019.05.10.03.41.45.691,769,181
2019.05.10.03.41.45.711,769,181
2019.05.10.03.41.45.731,769,181
2019.05.10.03.41.45.751,769,181
2019.05.10.03.41.45.770,769,181
2019.05.10.03.41.45.791,769,181
2019.05.10.03.41.45.810,769,181
2019.05.10.03.41.45.830,769,181
2019.05.10.03.41.45.852,769,181
2019.05.10.03.41.45.870,769,181
2019.05.10.03.41.45.892,769,181
2019.05.10.03.41.45.910,769,181
2019.05.10.03.41.45.930,769,181
2019.05.10.03.41.45.951,769,181
2019.05.10.03.41.45.971,769,181
2019.05.10.03.41.45.992,769,181
2019.05.10.03.41.46.010,769,181
2019.05.10.03.41.46.030,769,181
2019.05.10.03.41.46.050,769,181
2019.05.10.03.41.46.071,769,181
2019.05.10.03.41.46.092,769,181
2019.05.10.03.41.46.110,768,181
2019.05.10.03.41.46.132,764,180
2019.05.10.03.41.46.151,759,180
2019.05.10.03.41.46.171,752,180
2019.05.10.03.41.46.191,743,180
2019.05.10.03.41.46.210,739,182
2019.05.10.03.41.46.232,737,187
2019.05.10.03.41.46.251,734,192
2019.05.10.03.41.46.271,731,199
2019.05.10.03.41.46.291,728,205
2019.05.10.03.41.46.311,724,212
2019.05.10.03.41.46.330,720,219
2019.05.10.03.41.46.351,715,226
2019.05.10.03.41.46.370,710,233
2019.05.10.03.41.46.390,706,238
2019.05.10.03.41.46.412,700,244
2019.05.10.03.41.46.430,698,246
2019.05.10.03.41.46.451,697,247
2019.05.10.03.41.46.470,697,248
2019.05.10.03.41.46.492,697,248
2019.05.10.03.41.46.510,697,248
2019.05.10.03.41.46.532,696,250
2019.05.10.03.41.46.551,696,252
2019.05.10.03.41.46.570,695,255
2019.05.10.03.41.46.591,694,257
2019.05.10.03.41.46.611,694,258
2019.05.10.03.41.46.631,694,258
2019.05.10.03.41.46.651,694,258
2019.05.10.03.41.46.672,694,258
2019.05.10.03.41.46.690,694,258
2019.05.10.03.41.46.711,694,258
2019.05.10.03.41.46.732,694,258
2019.05.10.03.41.46.751,694,258
2019.05.10.03.41.46.772,694,261
2019.05.10.03.41.46.791,694,264
2019.05.10.03.41.46.811,698,271
2019.05.10.03.41.46.830,705,283
2019.05.10.03.41.46.850,713,294
2019.05.10.03.41.46.872,725,308
2019.05.10.03.41.46.892,748,327
2019.05.10.03.41.46.911,776,346
2019.05.10.03.41.46.930,809,362
2019.05.10.03.41.46.950,829,370
2019.05.10.03.41.46.970,837,373
2019.05.10.03.41.46.990,841,373
2019.05.10.03.41.47.010,841,373
2019.05.10.03.41.47.030,842,373
2019.05.10.03.41.47.050,842,373
2019.05.10.03.41.47.070,842,373
2019.05.10.03.41.47.091,842,373
2019.05.10.03.41.47.110,842,373
2019.05.10.03.41.47.131,842,373
2019.05.10.03.41.47.150,842,373
2019.05.10.03.41.47.171,842,373
2019.05.10.03.41.47.191,842,373
2019.05.10.03.41.47.211,842,373
2019.05.10.03.41.47.231,842,373
2019.05.10.03.41.47.250,840,373
2019.05.10.03.41.47.271,838,373
2019.05.10.03.41.47.290,837,373
2019.05.10.03.41.47.310,837,373
2019.05.10.03.41.47.332,835,374
2019.05.10.03.41.47.351,833,375
2019.05.10.03.41.47.371,830,375
2019.05.10.03.41.47.390,827,377
2019.05.10.03.41.47.411,823,378
2019.05.10.03.41.47.430,818,379
2019.05.10.03.41.47.450,813,379
2019.05.10.03.41.47.470,811,380
2019.05.10.03.41.47.491,810,380
2019.05.10.03.41.47.510,809,380
2019.05.10.03.41.47.532,809,380
2019.05.10.03.41.47.551,809,380
2019.05.10.03.41.47.572,809,380
2019.05.10.03.41.47.590,809,380
2019.05.10.03.41.47.610,809,380
2019.05.10.03.41.47.631,809,380
2019.05.10.03.41.47.651,809,380
2019.05.10.03.41.47.671,809,380
2019.05.10.03.41.47.691,809,380
2019.05.10.03.41.47.710,809,380
2019.05.10.03.41.47.731,809,380
2019.05.10.03.41.47.751,809,380
2019.05.10.03.41.47.771,809,380
2019.05.10.03.41.47.790,809,380
2019.05.10.03.41.47.811,809,380
2019.05.10.03.41.47.830,809,380
2019.05.10.03.41.47.850,809,380
2019.05.10.03.41.47.870,809,380
2019.05.10.03.41.47.891,809,380
2019.05.10.03.41.47.911,809,380
2019.05.10.03.41.47.930,809,380
2019.05.10.03.41.47.950,809,380
2019.05.10.03.41.47.971,809,380
2019.05.10.03.41.47.991,809,380
2019.05.10.03.41.48.011,809,380
2019.05.10.03.41.48.030,809,380
2019.05.10.03.41.48.050,809,380
2019.05.10.03.41.48.072,809,380
2019.05.10.03.41.48.091,809,380
2019.05.10.03.41.48.111,809,380
2019.05.10.03.41.48.131,809,380
2019.05.10.03.41.48.150,809,380
2019.05.10.03.41.48.171,809,380
2019.05.10.03.41.48.191,809,380
2019.05.10.03.41.48.211,809,380
2019.05.10.03.41.48.231,809,380
2019.05.10.03.41.48.251,809,380
2019.05.10.03.41.48.271,809,380
2019.05.10.03.41.48.291,810,380
2019.05.10.03.41.48.311,810,380
2019.05.10.03.41.48.332,810,379
2019.05.10.03.41.48.350,810,379
2019.05.10.03.41.48.370,810,379
2019.05.10.03.41.48.390,811,379
2019.05.10.03.41.48.411,811,378
2019.05.10.03.41.48.430,811,378
2019.05.10.03.41.48.451,811,378
2019.05.10.03.41.48.471,811,378
2019.05.10.03.41.48.491,811,378
2019.05.10.03.41.48.512,811,378
2019.05.10.03.41.48.530,811,378
2019.05.10.03.41.48.550,811,378
2019.05.10.03.41.48.572,811,378
2019.05.10.03.41.48.591,811,378
2019.05.10.03.41.48.611,811,378
2019.05.10.03.41.48.631,811,378
2019.05.10.03.41.48.652,811,378
2019.05.10.03.41.48.670,811,378
2019.05.10.03.41.48.691,811,378
2019.05.10.03.41.48.711,811,378
2019.05.10.03.41.48.731,811,378
2019.05.10.03.41.48.751,811,378
2019.05.10.03.41.48.770,811,378
2019.05.10.03.41.48.792,811,378
2019.05.10.03.41.48.812,811,378
2019.05.10.03.41.48.831,811,378
2019.05.10.03.41.48.851,811,378
2019.05.10.03.41.48.870,811,378
2019.05.10.03.41.48.892,811,378
2019.05.10.03.41.48.911,811,378
2019.05.10.03.41.48.930,811,378
2019.05.10.03.41.48.950,811,378
2019.05.10.03.41.48.971,811,378
2019.05.10.03.41.48.991,811,378
2019.05.10.03.41.49.010,811,378
2019.05.10.03.41.49.030,811,378
2019.05.10.03.41.49.051,811,378
2019.05.10.03.41.49.071,811,377
2019.05.10.03.41.49.091,811,377
2019.05.10.03.41.49.112,811,377
2019.05.10.03.41.49.131,811,377
2019.05.10.03.41.49.150,811,377
2019.05.10.03.41.49.172,811,377
2019.05.10.03.41.49.191,811,377
2019.05.10.03.41.49.210,811,377
2019.05.10.03.41.49.231,811,377
2019.05.10.03.41.49.251,811,377
2019.05.10.03.41.49.270,811,377
2019.05.10.03.41.49.290,811,377
2019.05.10.03.41.49.312,811,377
2019.05.10.03.41.49.331,811,377
2019.05.10.03.41.49.352,811,377
2019.05.10.03.41.49.370,811,377
2019.05.10.03.41.49.391,811,377
2019.05.10.03.41.49.411,811,377
2019.05.10.03.41.49.430,811,377
2019.05.10.03.41.49.450,811,377
2019.05.10.03.41.49.471,811,377
2019.05.10.03.41.49.491,811,377
2019.05.10.03.41.49.510,811,377
2019.05.10.03.41.49.532,811,377
2019.05.10.03.41.49.550,811,377
2019.05.10.03.41.49.570,811,377
2019.05.10.03.41.49.592,811,377
2019.05.10.03.41.49.610,811,377
2019.05.10.03.41.49.631,811,377
2019.05.10.03.41.49.651,811,377
2019.05.10.03.41.49.670,811,377
2019.05.10.03.41.49.692,811,377
2019.05.10.03.41.49.710,811,377
2019.05.10.03.41.49.730,811,377
2019.05.10.03.41.49.750,811,377
2019.05.10.03.41.49.771,811,377
2019.05.10.03.41.49.790,811,377
2019.05.10.03.41.49.810,811,377
2019.05.10.03.41.49.832,811,377
2019.05.10.03.41.49.851,811,377
2019.05.10.03.41.49.871,811,377
2019.05.10.03.41.49.891,811,377
2019.05.10.03.41.49.911,811,377
2019.05.10.03.41.49.931,811,377
2019.05.10.03.41.49.951,811,377
2019.05.10.03.41.49.971,811,377
2019.05.10.03.41.49.990,811,377
2019.05.10.03.41.50.010,811,377
2019.05.10.03.41.50.031,811,377
2019.05.10.03.41.50.051,811,377
2019.05.10.03.41.50.071,811,377
2019.05.10.03.41.50.092,811,377
2019.05.10.03.41.50.111,811,377
2019.05.10.03.41.50.132,811,377
2019.05.10.03.41.50.150,811,377
2019.05.10.03.41.50.171,811,377
2019.05.10.03.41.50.191,811,377
2019.05.10.03.41.50.210,811,377
2019.05.10.03.41.50.230,811,377
2019.05.10.03.41.50.250,811,377
2019.05.10.03.41.50.270,811,377
2019.05.10.03.41.50.291,811,377
2019.05.10.03.41.50.310,811,377
2019.05.10.03.41.50.331,811,377
2019.05.10.03.41.50.350,811,377
2019.05.10.03.41.50.370,811,377
2019.05.10.03.41.50.390,811,377
2019.05.10.03.41.50.410,811,377
2019.05.10.03.41.50.430,811,377
2019.05.10.03.41.50.451,811,377
2019.05.10.03.41.50.471,811,377
2019.05.10.03.41.50.490,811,377
2019.05.10.03.41.50.512,811,377
2019.05.10.03.41.50.532,811,377
2019.05.10.03.41.50.551,811,377
2019.05.10.03.41.50.571,811,377
2019.05.10.03.41.50.591,811,377
2019.05.10.03.41.50.611,811,377
2019.05.10.03.41.50.631,811,377
2019.05.10.03.41.50.650,811,377
2019.05.10.03.41.50.670,811,377
2019.05.10.03.41.50.691,811,377
2019.05.10.03.41.50.711,811,377
2019.05.10.03.41.50.730,811,377
2019.05.10.03.41.50.752,811,377
2019.05.10.03.41.50.771,811,377
2019.05.10.03.41.50.790,811,377
2019.05.10.03.41.50.810,811,377
2019.05.10.03.41.50.831,811,377
2019.05.10.03.41.50.852,811,377
2019.05.10.03.41.50.870,811,377
2019.05.10.03.41.50.892,811,377
2019.05.10.03.41.50.911,811,377
2019.05.10.03.41.50.930,811,377
2019.05.10.03.41.50.951,811,377
2019.05.10.03.41.50.970,811,377
2019.05.10.03.41.50.991,811,377
2019.05.10.03.41.51.011,811,377
2019.05.10.03.41.51.030,811,377
2019.05.10.03.41.51.051,811,377
2019.05.10.03.41.51.071,811,377
2019.05.10.03.41.51.090,811,377
2019.05.10.03.41.51.111,811,377
2019.05.10.03.41.51.132,811,377
2019.05.10.03.41.51.151,811,377
2019.05.10.03.41.51.171,811,377
2019.05.10.03.41.51.190,811,377
2019.05.10.03.41.51.210,811,377
2019.05.10.03.41.51.230,811,377
2019.05.10.03.41.51.250,811,377
2019.05.10.03.41.51.271,811,377
2019.05.10.03.41.51.291,811,377
2019.05.10.03.41.51.311,811,377
2019.05.10.03.41.51.330,811,377
2019.05.10.03.41.51.350,811,377
2019.05.10.03.41.51.371,811,377
2019.05.10.03.41.51.391,811,377
2019.05.10.03.41.51.411,811,377
2019.05.10.03.41.51.430,811,377
2019.05.10.03.41.51.451,811,377
2019.05.10.03.41.51.471,811,377
2019.05.10.03.41.51.490,811,377
2019.05.10.03.41.51.510,811,377
2019.05.10.03.41.51.532,811,377
2019.05.10.03.41.51.550,811,377
2019.05.10.03.41.51.571,811,377
2019.05.10.03.41.51.590,811,377
2019.05.10.03.41.51.610,811,377
2019.05.10.03.41.51.630,811,377
2019.05.10.03.41.51.650,811,377
2019.05.10.03.41.51.671,811,377
2019.05.10.03.41.51.691,811,377
2019.05.10.03.41.51.710,811,377
2019.05.10.03.41.51.730,811,377
2019.05.10.03.41.51.751,811,377
2019.05.10.03.41.51.771,811,377
2019.05.10.03.41.51.792,811,377
2019.05.10.03.41.51.810,811,377
2019.05.10.03.41.51.830,811,377
2019.05.10.03.41.51.851,811,377
2019.05.10.03.41.51.871,811,377
2019.05.10.03.41.51.890,811,377
2019.05.10.03.41.51.911,811,377
2019.05.10.03.41.51.930,811,377
2019.05.10.03.41.51.950,811,377
2019.05.10.03.41.51.971,811,377
2019.05.10.03.41.51.990,811,377
2019.05.10.03.41.52.010,811,377
2019.05.10.03.41.52.031,811,377
2019.05.10.03.41.52.052,811,377
2019.05.10.03.41.52.071,811,377
2019.05.10.03.41.52.090,811,377
2019.05.10.03.41.52.110,811,377
2019.05.10.03.41.52.130,811,377
2019.05.10.03.41.52.151,811,377
2019.05.10.03.41.52.170,811,377
2019.05.10.03.41.52.192,811,377
2019.05.10.03.41.52.212,811,377
2019.05.10.03.41.52.231,811,377
2019.05.10.03.41.52.252,811,377
2019.05.10.03.41.52.271,811,377
2019.05.10.03.41.52.290,811,377
2019.05.10.03.41.52.312,811,377
2019.05.10.03.41.52.331,811,377
2019.05.10.03.41.52.352,811,377
2019.05.10.03.41.52.370,811,377
2019.05.10.03.41.52.391,811,377
2019.05.10.03.41.52.410,811,377
2019.05.10.03.41.52.431,811,377
2019.05.10.03.41.52.450,811,377
2019.05.10.03.41.52.472,811,377
2019.05.10.03.41.52.491,811,377
2019.05.10.03.41.52.511,811,377
2019.05.10.03.41.52.531,811,377
2019.05.10.03.41.52.551,811,377
2019.05.10.03.41.52.570,811,377
2019.05.10.03.41.52.590,811,377
2019.05.10.03.41.52.610,811,377
2019.05.10.03.41.52.631,811,377
2019.05.10.03.41.52.651,811,377
2019.05.10.03.41.52.670,811,377
2019.05.10.03.41.52.692,811,377
2019.05.10.03.41.52.712,811,377
2019.05.10.03.41.52.730,811,377
2019.05.10.03.41.52.750,811,377
2019.05.10.03.41.52.770,811,377
2019.05.10.03.41.52.791,811,377
2019.05.10.03.41.52.810,811,377
2019.05.10.03.41.52.831,811,377
2019.05.10.03.41.52.850,811,377
2019.05.10.03.41.52.870,811,377
2019.05.10.03.41.52.890,811,377
2019.05.10.03.41.52.912,811,377
2019.05.10.03.41.52.930,811,377
2019.05.10.03.41.52.950,811,377
2019.05.10.03.41.52.971,811,377
2019.05.10.03.41.52.990,811,377
2019.05.10.03.41.53.011,811,377
2019.05.10.03.41.53.031,811,377
2019.05.10.03.41.53.051,811,377
2019.05.10.03.41.53.071,811,377
2019.05.10.03.41.53.090,811,377
2019.05.10.03.41.53.110,811,377
2019.05.10.03.41.53.130,811,377
2019.05.10.03.41.53.152,811,377
2019.05.10.03.41.53.170,811,377
