Timestamp,X,Y
2019.05.10.03.43.36.867,773,419
2019.05.10.03.43.36.888,775,421
2019.05.10.03.43.36.908,775,421
2019.05.10.03.43.36.927,775,421
2019.05.10.03.43.36.946,775,421
2019.05.10.03.43.36.966,775,421
2019.05.10.03.43.36.987,775,421
2019.05.10.03.43.37.007,775,421
2019.05.10.03.43.37.027,775,421
2019.05.10.03.43.37.046,777,422
2019.05.10.03.43.37.068,780,422
2019.05.10.03.43.37.086,782,424
2019.05.10.03.43.37.106,788,428
2019.05.10.03.43.37.126,795,435
2019.05.10.03.43.37.146,802,442
2019.05.10.03.43.37.167,809,449
2019.05.10.03.43.37.187,813,455
2019.05.10.03.43.37.207,814,457
2019.05.10.03.43.37.227,814,457
2019.05.10.03.43.37.248,814,457
2019.05.10.03.43.37.267,814,457
2019.05.10.03.43.37.287,814,457
2019.05.10.03.43.37.307,814,457
2019.05.10.03.43.37.327,814,457
2019.05.10.03.43.37.347,814,457
2019.05.10.03.43.37.367,814,457
2019.05.10.03.43.37.386,814,457
2019.05.10.03.43.37.406,814,457
2019.05.10.03.43.37.426,815,457
2019.05.10.03.43.37.446,815,455
2019.05.10.03.43.37.466,815,453
2019.05.10.03.43.37.486,815,448
2019.05.10.03.43.37.508,815,439
2019.05.10.03.43.37.528,810,426
2019.05.10.03.43.37.548,804,408
2019.05.10.03.43.37.567,799,394
2019.05.10.03.43.37.588,792,379
2019.05.10.03.43.37.607,787,366
2019.05.10.03.43.37.628,783,349
2019.05.10.03.43.37.647,782,331
2019.05.10.03.43.37.667,782,316
2019.05.10.03.43.37.687,782,305
2019.05.10.03.43.37.707,784,293
2019.05.10.03.43.37.727,786,280
2019.05.10.03.43.37.747,791,265
2019.05.10.03.43.37.766,793,254
2019.05.10.03.43.37.786,795,246
2019.05.10.03.43.37.806,796,238
2019.05.10.03.43.37.828,796,227
2019.05.10.03.43.37.847,797,219
2019.05.10.03.43.37.866,798,214
2019.05.10.03.43.37.888,798,209
2019.05.10.03.43.37.907,798,204
2019.05.10.03.43.37.928,798,198
2019.05.10.03.43.37.947,798,193
2019.05.10.03.43.37.968,798,187
2019.05.10.03.43.37.989,799,182
2019.05.10.03.43.38.007,799,180
2019.05.10.03.43.38.026,799,178
2019.05.10.03.43.38.047,799,178
2019.05.10.03.43.38.067,799,178
2019.05.10.03.43.38.087,799,178
2019.05.10.03.43.38.107,799,178
2019.05.10.03.43.38.126,799,178
2019.05.10.03.43.38.147,799,178
2019.05.10.03.43.38.167,799,178
2019.05.10.03.43.38.186,799,178
2019.05.10.03.43.38.208,799,178
2019.05.10.03.43.38.227,799,178
2019.05.10.03.43.38.247,799,178
2019.05.10.03.43.38.267,799,178
2019.05.10.03.43.38.286,799,178
2019.05.10.03.43.38.307,799,178
2019.05.10.03.43.38.327,799,178
2019.05.10.03.43.38.347,799,178
2019.05.10.03.43.38.368,800,178
2019.05.10.03.43.38.387,800,178
2019.05.10.03.43.38.407,800,178
2019.05.10.03.43.38.427,800,178
2019.05.10.03.43.38.448,800,178
2019.05.10.03.43.38.468,800,178
2019.05.10.03.43.38.488,800,178
2019.05.10.03.43.38.507,800,178
2019.05.10.03.43.38.527,800,178
2019.05.10.03.43.38.547,800,178
2019.05.10.03.43.38.567,800,178
2019.05.10.03.43.38.587,800,178
2019.05.10.03.43.38.607,800,178
2019.05.10.03.43.38.628,800,178
2019.05.10.03.43.38.648,800,178
2019.05.10.03.43.38.668,800,178
2019.05.10.03.43.38.687,800,178
2019.05.10.03.43.38.707,800,178
2019.05.10.03.43.38.727,800,178
2019.05.10.03.43.38.747,800,178
2019.05.10.03.43.38.767,800,178
2019.05.10.03.43.38.787,800,178
2019.05.10.03.43.38.807,800,178
2019.05.10.03.43.38.826,800,178
2019.05.10.03.43.38.848,800,178
2019.05.10.03.43.38.867,800,178
2019.05.10.03.43.38.886,800,178
2019.05.10.03.43.38.907,800,178
2019.05.10.03.43.38.927,800,178
2019.05.10.03.43.38.946,800,178
2019.05.10.03.43.38.967,800,178
2019.05.10.03.43.38.986,800,178
2019.05.10.03.43.39.009,800,178
2019.05.10.03.43.39.026,800,178
2019.05.10.03.43.39.048,800,178
2019.05.10.03.43.39.067,800,178
2019.05.10.03.43.39.086,800,178
2019.05.10.03.43.39.106,800,178
2019.05.10.03.43.39.128,800,178
2019.05.10.03.43.39.147,800,178
2019.05.10.03.43.39.168,800,178
2019.05.10.03.43.39.188,800,178
2019.05.10.03.43.39.206,800,178
2019.05.10.03.43.39.228,800,178
2019.05.10.03.43.39.247,800,178
2019.05.10.03.43.39.267,800,178
2019.05.10.03.43.39.286,800,178
2019.05.10.03.43.39.306,800,178
2019.05.10.03.43.39.326,800,178
2019.05.10.03.43.39.346,800,178
2019.05.10.03.43.39.366,800,178
2019.05.10.03.43.39.386,800,178
2019.05.10.03.43.39.407,800,178
2019.05.10.03.43.39.427,800,178
2019.05.10.03.43.39.446,800,178
2019.05.10.03.43.39.466,800,178
2019.05.10.03.43.39.488,800,178
2019.05.10.03.43.39.506,800,178
2019.05.10.03.43.39.528,800,178
2019.05.10.03.43.39.548,800,178
2019.05.10.03.43.39.567,800,178
2019.05.10.03.43.39.587,800,178
2019.05.10.03.43.39.607,800,178
2019.05.10.03.43.39.626,800,178
2019.05.10.03.43.39.647,800,178
2019.05.10.03.43.39.667,800,178
2019.05.10.03.43.39.687,800,178
2019.05.10.03.43.39.708,800,178
2019.05.10.03.43.39.727,800,178
2019.05.10.03.43.39.747,800,178
2019.05.10.03.43.39.767,800,178
2019.05.10.03.43.39.787,800,178
2019.05.10.03.43.39.806,800,178
2019.05.10.03.43.39.826,800,178
2019.05.10.03.43.39.846,800,178
2019.05.10.03.43.39.866,800,178
2019.05.10.03.43.39.886,800,178
2019.05.10.03.43.39.906,800,178
2019.05.10.03.43.39.928,800,178
2019.05.10.03.43.39.948,800,178
2019.05.10.03.43.39.968,800,178
2019.05.10.03.43.39.988,800,178
2019.05.10.03.43.40.007,800,178
2019.05.10.03.43.40.027,800,178
2019.05.10.03.43.40.047,800,178
2019.05.10.03.43.40.067,800,178
2019.05.10.03.43.40.087,800,178
2019.05.10.03.43.40.107,800,178
2019.05.10.03.43.40.127,800,178
2019.05.10.03.43.40.147,800,178
2019.05.10.03.43.40.167,800,178
2019.05.10.03.43.40.186,800,178
2019.05.10.03.43.40.208,800,178
2019.05.10.03.43.40.227,800,178
2019.05.10.03.43.40.247,800,178
2019.05.10.03.43.40.267,800,178
2019.05.10.03.43.40.287,800,178
2019.05.10.03.43.40.307,800,178
2019.05.10.03.43.40.326,800,178
2019.05.10.03.43.40.347,800,178
2019.05.10.03.43.40.367,800,178
2019.05.10.03.43.40.387,800,178
2019.05.10.03.43.40.408,800,178
2019.05.10.03.43.40.427,800,178
2019.05.10.03.43.40.446,800,178
2019.05.10.03.43.40.467,800,178
2019.05.10.03.43.40.487,800,178
2019.05.10.03.43.40.508,800,178
2019.05.10.03.43.40.527,800,178
2019.05.10.03.43.40.546,800,178
2019.05.10.03.43.40.568,800,178
2019.05.10.03.43.40.587,800,178
2019.05.10.03.43.40.608,800,178
2019.05.10.03.43.40.627,800,178
2019.05.10.03.43.40.647,800,178
2019.05.10.03.43.40.667,800,178
2019.05.10.03.43.40.687,800,178
2019.05.10.03.43.40.707,800,178
2019.05.10.03.43.40.727,800,178
2019.05.10.03.43.40.746,800,178
2019.05.10.03.43.40.766,800,178
2019.05.10.03.43.40.786,800,178
2019.05.10.03.43.40.806,800,178
2019.05.10.03.43.40.826,800,178
2019.05.10.03.43.40.846,800,178
2019.05.10.03.43.40.866,800,178
2019.05.10.03.43.40.887,800,178
2019.05.10.03.43.40.907,800,178
2019.05.10.03.43.40.928,800,178
2019.05.10.03.43.40.946,800,178
2019.05.10.03.43.40.968,800,178
2019.05.10.03.43.40.987,800,178
2019.05.10.03.43.41.007,800,178
2019.05.10.03.43.41.026,800,178
2019.05.10.03.43.41.048,800,178
2019.05.10.03.43.41.068,800,178
2019.05.10.03.43.41.087,800,178
2019.05.10.03.43.41.108,800,178
2019.05.10.03.43.41.128,800,178
2019.05.10.03.43.41.147,800,178
2019.05.10.03.43.41.168,800,178
2019.05.10.03.43.41.188,800,178
2019.05.10.03.43.41.207,800,178
2019.05.10.03.43.41.227,800,178
2019.05.10.03.43.41.247,800,178
2019.05.10.03.43.41.267,800,178
2019.05.10.03.43.41.288,800,178
2019.05.10.03.43.41.306,800,178
2019.05.10.03.43.41.326,800,178
2019.05.10.03.43.41.346,800,178
2019.05.10.03.43.41.367,800,178
2019.05.10.03.43.41.388,800,178
2019.05.10.03.43.41.407,800,178
2019.05.10.03.43.41.427,800,178
2019.05.10.03.43.41.447,800,178
2019.05.10.03.43.41.466,800,178
2019.05.10.03.43.41.487,800,178
2019.05.10.03.43.41.507,800,178
2019.05.10.03.43.41.527,800,178
2019.05.10.03.43.41.547,800,178
2019.05.10.03.43.41.567,800,178
2019.05.10.03.43.41.587,800,178
2019.05.10.03.43.41.608,800,178
2019.05.10.03.43.41.627,800,178
2019.05.10.03.43.41.647,800,178
2019.05.10.03.43.41.668,800,178
2019.05.10.03.43.41.687,800,178
2019.05.10.03.43.41.707,800,178
2019.05.10.03.43.41.727,800,178
2019.05.10.03.43.41.747,800,178
2019.05.10.03.43.41.767,800,178
2019.05.10.03.43.41.786,800,178
2019.05.10.03.43.41.807,800,178
2019.05.10.03.43.41.828,800,178
2019.05.10.03.43.41.846,800,178
2019.05.10.03.43.41.866,800,178
2019.05.10.03.43.41.886,800,178
2019.05.10.03.43.41.906,800,178
2019.05.10.03.43.41.927,800,178
2019.05.10.03.43.41.947,800,178
2019.05.10.03.43.41.967,800,178
2019.05.10.03.43.41.986,800,178
2019.05.10.03.43.42.007,800,178
2019.05.10.03.43.42.027,800,178
2019.05.10.03.43.42.047,800,178
2019.05.10.03.43.42.067,800,178
2019.05.10.03.43.42.087,800,178
2019.05.10.03.43.42.107,800,178
2019.05.10.03.43.42.126,800,178
2019.05.10.03.43.42.147,800,178
2019.05.10.03.43.42.167,800,178
2019.05.10.03.43.42.187,800,178
2019.05.10.03.43.42.207,800,178
2019.05.10.03.43.42.227,800,178
2019.05.10.03.43.42.247,800,178
2019.05.10.03.43.42.267,800,178
2019.05.10.03.43.42.287,800,178
2019.05.10.03.43.42.307,800,178
2019.05.10.03.43.42.327,800,178
2019.05.10.03.43.42.347,800,178
2019.05.10.03.43.42.367,800,178
2019.05.10.03.43.42.387,800,178
2019.05.10.03.43.42.406,800,178
2019.05.10.03.43.42.427,800,178
2019.05.10.03.43.42.447,800,178
2019.05.10.03.43.42.467,800,178
2019.05.10.03.43.42.488,800,178
2019.05.10.03.43.42.506,800,178
2019.05.10.03.43.42.528,800,178
2019.05.10.03.43.42.548,800,178
2019.05.10.03.43.42.568,800,178
2019.05.10.03.43.42.587,800,178
2019.05.10.03.43.42.606,800,178
2019.05.10.03.43.42.627,800,178
2019.05.10.03.43.42.648,800,178
2019.05.10.03.43.42.667,800,178
2019.05.10.03.43.42.687,800,178
2019.05.10.03.43.42.707,800,178
2019.05.10.03.43.42.727,800,178
2019.05.10.03.43.42.747,800,178
2019.05.10.03.43.42.766,800,178
2019.05.10.03.43.42.787,800,178
2019.05.10.03.43.42.806,800,178
2019.05.10.03.43.42.827,800,178
2019.05.10.03.43.42.846,800,178
2019.05.10.03.43.42.868,801,178
2019.05.10.03.43.42.887,802,180
2019.05.10.03.43.42.907,804,183
2019.05.10.03.43.42.927,804,183
2019.05.10.03.43.42.947,804,183
2019.05.10.03.43.42.967,804,183
2019.05.10.03.43.42.988,804,183
2019.05.10.03.43.43.007,804,183
2019.05.10.03.43.43.028,804,183
2019.05.10.03.43.43.047,804,183
2019.05.10.03.43.43.067,804,183
2019.05.10.03.43.43.088,804,183
2019.05.10.03.43.43.107,804,183
2019.05.10.03.43.43.126,804,183
2019.05.10.03.43.43.146,804,183
2019.05.10.03.43.43.167,804,183
2019.05.10.03.43.43.188,804,184
2019.05.10.03.43.43.208,797,194
2019.05.10.03.43.43.227,785,214
2019.05.10.03.43.43.248,766,254
2019.05.10.03.43.43.267,752,291
2019.05.10.03.43.43.287,743,321
2019.05.10.03.43.43.307,741,339
2019.05.10.03.43.43.328,741,349
2019.05.10.03.43.43.346,741,354
2019.05.10.03.43.43.368,742,357
2019.05.10.03.43.43.386,742,357
2019.05.10.03.43.43.407,742,357
2019.05.10.03.43.43.427,742,357
2019.05.10.03.43.43.447,742,357
2019.05.10.03.43.43.466,742,357
2019.05.10.03.43.43.486,742,357
2019.05.10.03.43.43.506,742,357
2019.05.10.03.43.43.526,742,357
2019.05.10.03.43.43.546,742,357
2019.05.10.03.43.43.568,742,357
2019.05.10.03.43.43.588,742,357
2019.05.10.03.43.43.606,742,357
2019.05.10.03.43.43.626,742,357
2019.05.10.03.43.43.646,742,357
2019.05.10.03.43.43.667,742,357
2019.05.10.03.43.43.687,742,357
2019.05.10.03.43.43.707,742,357
2019.05.10.03.43.43.727,742,357
2019.05.10.03.43.43.746,742,357
2019.05.10.03.43.43.767,742,357
2019.05.10.03.43.43.788,742,357
2019.05.10.03.43.43.806,742,357
2019.05.10.03.43.43.827,742,357
2019.05.10.03.43.43.847,742,357
2019.05.10.03.43.43.867,742,357
2019.05.10.03.43.43.888,742,357
2019.05.10.03.43.43.908,742,357
2019.05.10.03.43.43.928,743,356
2019.05.10.03.43.43.947,744,353
2019.05.10.03.43.43.967,745,351
2019.05.10.03.43.43.988,745,351
2019.05.10.03.43.44.007,745,351
2019.05.10.03.43.44.027,745,351
2019.05.10.03.43.44.047,745,351
2019.05.10.03.43.44.066,745,351
2019.05.10.03.43.44.087,745,351
2019.05.10.03.43.44.107,745,351
2019.05.10.03.43.44.127,745,351
2019.05.10.03.43.44.147,745,351
2019.05.10.03.43.44.167,745,351
2019.05.10.03.43.44.187,745,351
2019.05.10.03.43.44.208,745,351
2019.05.10.03.43.44.227,745,351
2019.05.10.03.43.44.247,745,351
2019.05.10.03.43.44.266,745,350
2019.05.10.03.43.44.288,744,348
2019.05.10.03.43.44.307,742,347
2019.05.10.03.43.44.327,736,342
2019.05.10.03.43.44.348,726,332
2019.05.10.03.43.44.367,716,322
2019.05.10.03.43.44.386,708,313
2019.05.10.03.43.44.407,701,305
2019.05.10.03.43.44.426,695,299
2019.05.10.03.43.44.446,687,294
2019.05.10.03.43.44.466,681,290
2019.05.10.03.43.44.487,679,289
2019.05.10.03.43.44.507,679,289
2019.05.10.03.43.44.526,679,289
2019.05.10.03.43.44.548,678,289
2019.05.10.03.43.44.567,678,289
2019.05.10.03.43.44.587,676,293
2019.05.10.03.43.44.608,672,300
2019.05.10.03.43.44.628,669,307
2019.05.10.03.43.44.647,666,311
2019.05.10.03.43.44.668,665,313
2019.05.10.03.43.44.687,665,313
2019.05.10.03.43.44.706,665,313
2019.05.10.03.43.44.727,665,313
2019.05.10.03.43.44.746,665,313
2019.05.10.03.43.44.767,665,315
2019.05.10.03.43.44.786,665,315
2019.05.10.03.43.44.807,665,315
2019.05.10.03.43.44.828,665,315
2019.05.10.03.43.44.847,665,315
2019.05.10.03.43.44.866,665,315
2019.05.10.03.43.44.887,665,315
2019.05.10.03.43.44.907,666,315
2019.05.10.03.43.44.928,668,315
2019.05.10.03.43.44.948,669,315
2019.05.10.03.43.44.967,671,316
2019.05.10.03.43.44.987,673,316
2019.05.10.03.43.45.007,676,317
2019.05.10.03.43.45.026,680,317
2019.05.10.03.43.45.046,685,317
2019.05.10.03.43.45.066,685,317
2019.05.10.03.43.45.086,685,317
2019.05.10.03.43.45.107,685,317
2019.05.10.03.43.45.127,685,317
2019.05.10.03.43.45.147,685,318
2019.05.10.03.43.45.167,685,320
2019.05.10.03.43.45.186,685,321
2019.05.10.03.43.45.207,685,322
2019.05.10.03.43.45.226,685,325
